date,product_id,category,price,promo,sales
2025-06-27,P007,household,1020.09,0,35
2025-06-27,P008,household,1145.35,0,23
2025-06-27,P009,household,626.39,0,12
2025-06-27,P010,household,497.05,0,40
2025-06-27,P011,cosmetics,1457.0,0,29
2025-06-27,P012,household,543.91,0,27
2025-06-28,P001,food,1311.66,0,44
2025-06-28,P002,cosmetics,523.89,0,15
2025-06-28,P003,food,775.21,0,53
2025-06-28,P004,cosmetics,980.37,0,28
2025-06-28,P005,food,1079.96,0,44
2025-06-28,P006,food,1311.31,0,13
2025-06-28,P007,household,1020.62,0,37
2025-06-28,P008,household,1144.84,0,33
2025-06-28,P009,household,623.81,0,19
2025-06-28,P010,household,497.72,0,36
2025-06-28,P011,cosmetics,1171.34,1,48
2025-06-28,P012,household,525.66,0,22
2025-06-29,P001,food,1299.96,0,34
2025-06-29,P002,cosmetics,516.58,0,21
2025-06-29,P003,food,768.96,0,38
2025-06-29,P004,cosmetics,989.1,0,23
2025-06-29,P005,food,1096.28,0,25
2025-06-29,P006,food,1316.62,0,19
2025-06-29,P007,household,1030.33,0,56
2025-06-29,P008,household,1157.83,0,37
2025-06-29,P009,household,622.12,0,12
2025-06-29,P010,household,500.2,0,34
2025-06-29,P011,cosmetics,1180.83,1,54
2025-06-29,P012,household,537.23,0,32
2025-06-30,P001,food,1293.54,0,33
2025-06-30,P002,cosmetics,508.33,0,11
2025-06-30,P003,food,777.18,0,60
2025-06-30,P004,cosmetics,956.96,0,14
2025-06-30,P005,food,1093.34,0,36
2025-06-30,P006,food,1316.67,0,18
2025-06-30,P007,household,1036.56,0,36
2025-06-30,P008,household,1170.21,0,25
2025-06-30,P009,household,626.77,0,24
2025-06-30,P010,household,500.11,0,43
2025-06-30,P011,cosmetics,1191.0,1,47
2025-06-30,P012,household,545.48,0,24
2025-07-01,P001,food,1309.18,0,27
2025-07-01,P002,cosmetics,510.87,0,17
2025-07-01,P003,food,777.99,0,47
2025-07-01,P004,cosmetics,975.89,0,20
2025-07-01,P005,food,1098.95,0,43
2025-07-01,P006,food,1326.56,0,15
2025-07-01,P007,household,1031.69,0,37
2025-07-01,P008,household,1167.13,0,28
2025-07-01,P009,household,624.84,0,18
2025-07-01,P010,household,494.27,0,27
2025-07-01,P011,cosmetics,1183.35,1,60
2025-07-01,P012,household,539.25,0,18
2025-07-02,P001,food,1304.48,0,33
2025-07-02,P002,cosmetics,517.56,0,17
2025-07-02,P003,food,783.93,0,47
2025-07-02,P004,cosmetics,996.36,0,16
2025-07-02,P005,food,1086.78,0,44
2025-07-02,P006,food,1329.8,0,13
2025-07-02,P007,household,1043.5,0,39
2025-07-02,P008,household,1173.53,0,26
2025-07-02,P009,household,638.26,0,11
2025-07-02,P010,household,500.52,0,38
2025-07-02,P011,cosmetics,1168.85,1,49
2025-07-02,P012,household,542.45,0,22
2025-07-03,P001,food,1283.18,0,38
2025-07-03,P002,cosmetics,518.95,0,14
2025-07-03,P003,food,779.72,0,45
2025-07-03,P004,cosmetics,995.4,0,24
2025-07-03,P005,food,971.68,1,60
2025-07-03,P006,food,1321.0,0,18
2025-07-03,P007,household,1048.12,0,40
2025-07-03,P008,household,1165.48,0,26
2025-07-03,P009,household,621.35,0,10
2025-07-03,P010,household,494.06,0,30
2025-07-03,P011,cosmetics,1169.97,1,52
2025-07-03,P012,household,534.36,0,25
2025-07-04,P001,food,1301.15,0,19
2025-07-04,P002,cosmetics,513.18,0,13
2025-07-04,P003,food,780.25,0,44
2025-07-04,P004,cosmetics,989.2,0,12
2025-07-04,P005,food,989.76,1,71
2025-07-04,P006,food,1330.92,0,20
2025-07-04,P007,household,1039.73,0,35
2025-07-04,P008,household,1183.84,0,20
2025-07-04,P009,household,619.53,0,13
2025-07-04,P010,household,496.98,0,38
2025-07-04,P011,cosmetics,1162.29,1,61
2025-07-04,P012,household,541.1,0,21
2025-07-05,P001,food,1305.45,0,39
2025-07-05,P002,cosmetics,513.78,0,19
2025-07-05,P003,food,779.16,0,47
2025-07-05,P004,cosmetics,994.21,0,11
2025-07-05,P005,food,975.33,1,55
2025-07-05,P006,food,1311.92,0,26
2025-07-05,P007,household,1042.65,0,54
2025-07-05,P008,household,1176.54,0,38
2025-07-05,P009,household,632.68,0,13
2025-07-05,P010,household,496.77,0,35
2025-07-05,P011,cosmetics,1161.53,1,42
2025-07-05,P012,household,539.24,0,24
2025-07-06,P001,food,1290.32,0,41
2025-07-06,P002,cosmetics,517.44,0,28
2025-07-06,P003,food,775.21,0,45
2025-07-06,P004,cosmetics,987.63,0,24
2025-07-06,P005,food,982.58,1,58
2025-07-06,P006,food,1331.03,0,21
2025-07-06,P007,household,1039.66,0,33
2025-07-06,P008,household,1168.43,0,29
2025-07-06,P009,household,628.54,0,17
2025-07-06,P010,household,491.52,0,33
2025-07-06,P011,cosmetics,1177.14,1,54
2025-07-06,P012,household,540.53,0,20
2025-07-07,P001,food,1304.51,0,24
2025-07-07,P002,cosmetics,514.22,0,13
2025-07-07,P003,food,771.11,0,53
2025-07-07,P004,cosmetics,990.99,0,14
2025-07-07,P005,food,965.55,1,63
2025-07-07,P006,food,1332.75,0,15
2025-07-07,P007,household,1036.93,0,34
2025-07-07,P008,household,1180.9,0,30
2025-07-07,P009,household,627.81,0,19
2025-07-07,P010,household,492.09,0,39
2025-07-07,P011,cosmetics,1464.45,0,32
2025-07-07,P012,household,550.22,0,15
2025-07-08,P001,food,1283.09,0,24
2025-07-08,P002,cosmetics,506.9,0,20
2025-07-08,P003,food,778.91,0,62
2025-07-08,P004,cosmetics,982.4,0,16
2025-07-08,P005,food,1084.12,0,42
2025-07-08,P006,food,1328.29,0,10
2025-07-08,P007,household,1023.42,0,27
2025-07-08,P008,household,1148.27,0,31
2025-07-08,P009,household,632.73,0,18
2025-07-08,P010,household,506.85,0,30
2025-07-08,P011,cosmetics,1474.34,0,27
2025-07-08,P012,household,546.26,0,20
2025-07-09,P001,food,1319.43,0,26
2025-07-09,P002,cosmetics,509.37,0,7
2025-07-09,P003,food,774.08,0,58
2025-07-09,P004,cosmetics,986.65,0,19
2025-07-09,P005,food,1101.34,0,45
2025-07-09,P006,food,1321.12,0,16
2025-07-09,P007,household,1026.18,0,32
2025-07-09,P008,household,1166.53,0,19
2025-07-09,P009,household,630.07,0,24
2025-07-09,P010,household,491.35,0,31
2025-07-09,P011,cosmetics,1454.83,0,26
2025-07-09,P012,household,543.49,0,17
2025-07-10,P001,food,1318.29,0,26
2025-07-10,P002,cosmetics,514.75,0,18
2025-07-10,P003,food,789.79,0,63
2025-07-10,P004,cosmetics,979.28,0,20
2025-07-10,P005,food,1082.53,0,53
2025-07-10,P006,food,1328.76,0,16
2025-07-10,P007,household,1022.83,0,38
2025-07-10,P008,household,1169.13,0,15
2025-07-10,P009,household,628.92,0,15
2025-07-10,P010,household,497.61,0,45
2025-07-10,P011,cosmetics,1489.1,0,28
2025-07-10,P012,household,543.56,0,19
2025-07-11,P001,food,1021.19,1,51
2025-07-11,P002,cosmetics,519.79,0,12
2025-07-11,P003,food,787.09,0,50
2025-07-11,P004,cosmetics,997.96,0,22
2025-07-11,P005,food,1099.22,0,43
2025-07-11,P006,food,1307.55,0,14
2025-07-11,P007,household,1035.3,0,40
2025-07-11,P008,household,1174.55,0,30
2025-07-11,P009,household,620.37,0,17
2025-07-11,P010,household,498.65,0,30
2025-07-11,P011,cosmetics,1464.23,0,37
2025-07-11,P012,household,534.32,0,22
2025-07-12,P001,food,1027.5,1,54
2025-07-12,P002,cosmetics,521.85,0,17
2025-07-12,P003,food,781.58,0,59
2025-07-12,P004,cosmetics,1000.51,0,12
2025-07-12,P005,food,1064.92,0,40
2025-07-12,P006,food,1321.97,0,26
2025-07-12,P007,household,1039.24,0,49
2025-07-12,P008,household,1147.5,0,40
2025-07-12,P009,household,618.72,0,12
2025-07-12,P010,household,495.51,0,41
2025-07-12,P011,cosmetics,1484.95,0,32
2025-07-12,P012,household,536.68,0,30
2025-07-13,P001,food,999.1,1,53
2025-07-13,P002,cosmetics,517.55,0,22
2025-07-13,P003,food,779.61,0,45
2025-07-13,P004,cosmetics,999.11,0,26
2025-07-13,P005,food,1084.24,0,35
2025-07-13,P006,food,1323.31,0,28
2025-07-13,P007,household,1021.81,0,45
2025-07-13,P008,household,1164.48,0,21
2025-07-13,P009,household,624.8,0,16
2025-07-13,P010,household,499.11,0,37
2025-07-13,P011,cosmetics,1458.63,0,30
2025-07-13,P012,household,530.96,0,20
2025-07-14,P001,food,1011.94,1,52
2025-07-14,P002,cosmetics,515.02,0,10
2025-07-14,P003,food,775.99,0,58
2025-07-14,P004,cosmetics,981.49,0,16
2025-07-14,P005,food,1088.47,0,37
2025-07-14,P006,food,1301.81,0,17
2025-07-14,P007,household,1037.59,0,36
2025-07-14,P008,household,1172.2,0,25
2025-07-14,P009,household,622.39,0,12
2025-07-14,P010,household,497.41,0,38
2025-07-14,P011,cosmetics,1457.85,0,30
2025-07-14,P012,household,532.38,0,23
2025-07-15,P001,food,1020.77,1,58
2025-07-15,P002,cosmetics,517.39,0,16
2025-07-15,P003,food,766.87,0,57
2025-07-15,P004,cosmetics,976.11,0,13
2025-07-15,P005,food,1109.34,0,45
2025-07-15,P006,food,1325.61,0,20
2025-07-15,P007,household,1027.76,0,36
2025-07-15,P008,household,1173.1,0,30
2025-07-15,P009,household,630.91,0,7
2025-07-15,P010,household,491.46,0,33
2025-07-15,P011,cosmetics,1488.47,0,24
2025-07-15,P012,household,534.44,0,25
2025-07-16,P001,food,1012.8,1,42
2025-07-16,P002,cosmetics,510.12,0,16
2025-07-16,P003,food,774.99,0,58
2025-07-16,P004,cosmetics,998.1,0,24
2025-07-16,P005,food,969.29,1,66
2025-07-16,P006,food,1302.87,0,19
2025-07-16,P007,household,1025.75,0,33
2025-07-16,P008,household,1181.37,0,18
2025-07-16,P009,household,617.89,0,14
2025-07-16,P010,household,498.44,0,44
2025-07-16,P011,cosmetics,1459.77,0,29
2025-07-16,P012,household,539.07,0,17
2025-07-17,P001,food,1311.34,0,29
2025-07-17,P002,cosmetics,512.76,0,17
2025-07-17,P003,food,777.46,0,39
2025-07-17,P004,cosmetics,990.87,0,16
2025-07-17,P005,food,987.33,1,57
2025-07-17,P006,food,1313.7,0,21
2025-07-17,P007,household,1030.35,0,34
2025-07-17,P008,household,1176.42,0,30
2025-07-17,P009,household,626.4,0,22
2025-07-17,P010,household,493.08,0,43
2025-07-17,P011,cosmetics,1445.93,0,30
2025-07-17,P012,household,532.62,0,24
2025-07-18,P001,food,1328.04,0,36
2025-07-18,P002,cosmetics,509.31,0,24
2025-07-18,P003,food,778.45,0,68
2025-07-18,P004,cosmetics,988.75,0,17
2025-07-18,P005,food,991.12,1,62
2025-07-18,P006,food,1319.87,0,21
2025-07-18,P007,household,1025.22,0,37
2025-07-18,P008,household,1166.81,0,22
2025-07-18,P009,household,628.12,0,17
2025-07-18,P010,household,504.41,0,26
2025-07-18,P011,cosmetics,1453.69,0,32
2025-07-18,P012,household,539.01,0,25
2025-07-19,P001,food,1286.72,0,35
2025-07-19,P002,cosmetics,507.13,0,21
2025-07-19,P003,food,780.32,0,60
2025-07-19,P004,cosmetics,979.27,0,22
2025-07-19,P005,food,973.68,1,59
2025-07-19,P006,food,1309.71,0,25
2025-07-19,P007,household,1043.13,0,50
2025-07-19,P008,household,1175.4,0,32
2025-07-19,P009,household,628.96,0,10
2025-07-19,P010,household,497.9,0,44
2025-07-19,P011,cosmetics,1481.55,0,38
2025-07-19,P012,household,538.39,0,14
2025-07-20,P001,food,1291.13,0,22
2025-07-20,P002,cosmetics,425.64,1,37
2025-07-20,P003,food,783.82,0,36
2025-07-20,P004,cosmetics,989.71,0,18
2025-07-20,P005,food,977.09,1,61
2025-07-20,P006,food,1320.44,0,21
2025-07-20,P007,household,1035.09,0,40
2025-07-20,P008,household,1165.17,0,40
2025-07-20,P009,household,631.72,0,10
2025-07-20,P010,household,492.3,0,26
2025-07-20,P011,cosmetics,1480.14,0,28
2025-07-20,P012,household,533.11,0,22
2025-07-21,P001,food,1305.1,0,33
2025-07-21,P002,cosmetics,425.02,1,25
2025-07-21,P003,food,771.29,0,59
2025-07-21,P004,cosmetics,974.82,0,17
2025-07-21,P005,food,982.14,1,79
2025-07-21,P006,food,1320.23,0,20
2025-07-21,P007,household,1045.29,0,37
2025-07-21,P008,household,1169.24,0,24
2025-07-21,P009,household,627.16,0,13
2025-07-21,P010,household,497.47,0,39
2025-07-21,P011,cosmetics,1457.77,0,26
2025-07-21,P012,household,547.45,0,24
2025-07-22,P001,food,1323.01,0,27
2025-07-22,P002,cosmetics,427.15,1,30
2025-07-22,P003,food,771.36,0,53
2025-07-22,P004,cosmetics,991.76,0,28
2025-07-22,P005,food,966.22,1,74
2025-07-22,P006,food,1308.53,0,12
2025-07-22,P007,household,1032.24,0,28
2025-07-22,P008,household,1176.8,0,25
2025-07-22,P009,household,625.01,0,17
2025-07-22,P010,household,491.19,0,33
2025-07-22,P011,cosmetics,1459.69,0,28
2025-07-22,P012,household,532.08,0,22
2025-07-23,P001,food,1286.12,0,31
2025-07-23,P002,cosmetics,426.54,1,32
2025-07-23,P003,food,787.94,0,68
2025-07-23,P004,cosmetics,999.1,0,13
2025-07-23,P005,food,1085.37,0,43
2025-07-23,P006,food,1326.84,0,22
2025-07-23,P007,household,1032.63,0,27
2025-07-23,P008,household,1167.0,0,37
2025-07-23,P009,household,637.04,0,9
2025-07-23,P010,household,497.05,0,40
2025-07-23,P011,cosmetics,1478.85,0,26
2025-07-23,P012,household,545.25,0,22
2025-07-24,P001,food,1305.28,0,22
2025-07-24,P002,cosmetics,425.26,1,27
2025-07-24,P003,food,782.66,0,50
2025-07-24,P004,cosmetics,826.72,1,29
2025-07-24,P005,food,1104.25,0,37
2025-07-24,P006,food,1309.27,0,13
2025-07-24,P007,household,1056.26,0,37
2025-07-24,P008,household,1171.75,0,28
2025-07-24,P009,household,627.2,0,9
2025-07-24,P010,household,494.66,0,29
2025-07-24,P011,cosmetics,1488.3,0,34
2025-07-24,P012,household,527.07,0,13
2025-07-25,P001,food,1325.75,0,28
2025-07-25,P002,cosmetics,426.59,1,28
2025-07-25,P003,food,773.63,0,62
2025-07-25,P004,cosmetics,819.21,1,28
2025-07-25,P005,food,1096.03,0,39
2025-07-25,P006,food,1349.54,0,17
2025-07-25,P007,household,1020.01,0,35
2025-07-25,P008,household,1178.75,0,30
2025-07-25,P009,household,638.14,0,6
2025-07-25,P010,household,491.68,0,34
2025-07-25,P011,cosmetics,1467.96,0,30
2025-07-25,P012,household,538.46,0,21
2025-07-26,P001,food,1280.53,0,33
2025-07-26,P002,cosmetics,424.05,1,26
2025-07-26,P003,food,775.84,0,56
2025-07-26,P004,cosmetics,802.21,1,33
2025-07-26,P005,food,1088.63,0,42
2025-07-26,P006,food,1317.91,0,26
2025-07-26,P007,household,1050.15,0,54
2025-07-26,P008,household,1175.84,0,33
2025-07-26,P009,household,627.17,0,15
2025-07-26,P010,household,491.61,0,31
2025-07-26,P011,cosmetics,1477.11,0,29
2025-07-26,P012,household,532.76,0,27
2025-07-27,P001,food,1285.36,0,33
2025-07-27,P002,cosmetics,515.67,0,13
2025-07-27,P003,food,775.87,0,58
2025-07-27,P004,cosmetics,987.46,0,25
2025-07-27,P005,food,1091.57,0,44
2025-07-27,P006,food,1303.9,0,25
2025-07-27,P007,household,1053.99,0,36
2025-07-27,P008,household,1181.93,0,33
2025-07-27,P009,household,629.11,0,11
2025-07-27,P010,household,507.85,0,39
2025-07-27,P011,cosmetics,1481.8,0,18
2025-07-27,P012,household,535.69,0,15
2025-07-28,P001,food,1296.52,0,27
2025-07-28,P002,cosmetics,509.82,0,19
2025-07-28,P003,food,776.91,0,44
2025-07-28,P004,cosmetics,1006.6,0,12
2025-07-28,P005,food,1096.67,0,43
2025-07-28,P006,food,1306.36,0,16
2025-07-28,P007,household,1044.78,0,35
2025-07-28,P008,household,979.2,1,39
2025-07-28,P009,household,628.34,0,16
2025-07-28,P010,household,496.23,0,43
2025-07-28,P011,cosmetics,1500.59,0,22
2025-07-28,P012,household,548.98,0,14
2025-07-29,P001,food,1295.26,0,19
2025-07-29,P002,cosmetics,515.45,0,22
2025-07-29,P003,food,780.34,0,68
2025-07-29,P004,cosmetics,976.95,0,11
2025-07-29,P005,food,1098.76,0,45
2025-07-29,P006,food,1334.49,0,10
2025-07-29,P007,household,1033.41,0,28
2025-07-29,P008,household,963.64,1,29
2025-07-29,P009,household,630.67,0,10
2025-07-29,P010,household,493.64,0,33
2025-07-29,P011,cosmetics,1451.99,0,29
2025-07-29,P012,household,537.35,0,24
2025-07-30,P001,food,1312.62,0,24
2025-07-30,P002,cosmetics,516.98,0,20
2025-07-30,P003,food,796.36,0,45
2025-07-30,P004,cosmetics,984.93,0,18
2025-07-30,P005,food,1084.27,0,39
2025-07-30,P006,food,1313.95,0,15
2025-07-30,P007,household,1051.63,0,33
2025-07-30,P008,household,952.5,1,39
2025-07-30,P009,household,626.57,0,24
2025-07-30,P010,household,492.78,0,26
2025-07-30,P011,cosmetics,1459.14,0,25
2025-07-30,P012,household,533.27,0,26
2025-07-31,P001,food,1305.18,0,26
2025-07-31,P002,cosmetics,510.11,0,19
2025-07-31,P003,food,778.14,0,49
2025-07-31,P004,cosmetics,999.44,0,17
2025-07-31,P005,food,1107.07,0,37
2025-07-31,P006,food,1301.36,0,23
2025-07-31,P007,household,1033.5,0,31
2025-07-31,P008,household,961.81,1,45
2025-07-31,P009,household,629.82,0,22
2025-07-31,P010,household,498.11,0,33
2025-07-31,P011,cosmetics,1461.53,0,30
2025-07-31,P012,household,541.85,0,18
2025-08-01,P001,food,1278.93,0,23
2025-08-01,P002,cosmetics,424.45,1,42
2025-08-01,P003,food,781.82,0,51
2025-08-01,P004,cosmetics,991.59,0,17
2025-08-01,P005,food,1104.69,0,37
2025-08-01,P006,food,1330.61,0,24
2025-08-01,P007,household,1029.52,0,31
2025-08-01,P008,household,961.4,1,56
2025-08-01,P009,household,638.84,0,7
2025-08-01,P010,household,492.61,0,35
2025-08-01,P011,cosmetics,1481.12,0,23
2025-08-01,P012,household,537.3,0,20
2025-08-02,P001,food,1308.75,0,28
2025-08-02,P002,cosmetics,421.58,1,31
2025-08-02,P003,food,763.57,0,45
2025-08-02,P004,cosmetics,1009.95,0,30
2025-08-02,P005,food,1097.72,0,49
2025-08-02,P006,food,1313.87,0,28
2025-08-02,P007,household,1032.81,0,31
2025-08-02,P008,household,962.79,1,55
2025-08-02,P009,household,635.81,0,16
2025-08-02,P010,household,490.35,0,28
2025-08-02,P011,cosmetics,1465.27,0,36
2025-08-02,P012,household,540.03,0,23
2025-08-03,P001,food,1294.52,0,22
2025-08-03,P002,cosmetics,421.99,1,37
2025-08-03,P003,food,772.9,0,56
2025-08-03,P004,cosmetics,978.29,0,21
2025-08-03,P005,food,1081.14,0,37
2025-08-03,P006,food,1327.97,0,21
2025-08-03,P007,household,1030.92,0,49
2025-08-03,P008,household,1184.98,0,26
2025-08-03,P009,household,635.85,0,13
2025-08-03,P010,household,495.62,0,34
2025-08-03,P011,cosmetics,1473.55,0,23
2025-08-03,P012,household,534.29,0,23
2025-08-04,P001,food,1318.63,0,29
2025-08-04,P002,cosmetics,419.46,1,34
2025-08-04,P003,food,786.21,0,59
2025-08-04,P004,cosmetics,975.76,0,21
2025-08-04,P005,food,1079.21,0,43
2025-08-04,P006,food,1331.69,0,24
2025-08-04,P007,household,1027.02,0,35
2025-08-04,P008,household,1147.86,0,30
2025-08-04,P009,household,620.77,0,15
2025-08-04,P010,household,495.58,0,36
2025-08-04,P011,cosmetics,1470.76,0,30
2025-08-04,P012,household,534.56,0,23
2025-08-05,P001,food,1293.87,0,30
2025-08-05,P002,cosmetics,520.05,0,13
2025-08-05,P003,food,779.79,0,56
2025-08-05,P004,cosmetics,997.58,0,24
2025-08-05,P005,food,1086.77,0,41
2025-08-05,P006,food,1023.22,1,21
2025-08-05,P007,household,1048.34,0,28
2025-08-05,P008,household,1185.2,0,23
2025-08-05,P009,household,621.79,0,14
2025-08-05,P010,household,493.71,0,24
2025-08-05,P011,cosmetics,1468.99,0,28
2025-08-05,P012,household,534.97,0,22
2025-08-06,P001,food,1293.75,0,39
2025-08-06,P002,cosmetics,519.02,0,16
2025-08-06,P003,food,742.58,0,58
2025-08-06,P004,cosmetics,973.73,0,22
2025-08-06,P005,food,1091.0,0,42
2025-08-06,P006,food,1044.87,1,27
2025-08-06,P007,household,1028.82,0,25
2025-08-06,P008,household,1189.13,0,22
2025-08-06,P009,household,630.58,0,12
2025-08-06,P010,household,491.36,0,29
2025-08-06,P011,cosmetics,1470.54,0,28
2025-08-06,P012,household,543.53,0,21
2025-08-07,P001,food,1309.08,0,34
2025-08-07,P002,cosmetics,516.31,0,20
2025-08-07,P003,food,781.9,0,63
2025-08-07,P004,cosmetics,983.57,0,14
2025-08-07,P005,food,1071.05,0,46
2025-08-07,P006,food,1002.82,1,24
2025-08-07,P007,household,1036.53,0,32
2025-08-07,P008,household,1174.16,0,16
2025-08-07,P009,household,634.06,0,13
2025-08-07,P010,household,493.84,0,28
2025-08-07,P011,cosmetics,1484.1,0,37
2025-08-07,P012,household,538.0,0,17
2025-08-08,P001,food,1311.97,0,24
2025-08-08,P002,cosmetics,523.68,0,18
2025-08-08,P003,food,791.57,0,53
2025-08-08,P004,cosmetics,984.86,0,15
2025-08-08,P005,food,1095.73,0,49
2025-08-08,P006,food,1012.07,1,24
2025-08-08,P007,household,1021.87,0,34
2025-08-08,P008,household,1174.44,0,27
2025-08-08,P009,household,625.95,0,11
2025-08-08,P010,household,493.45,0,32
2025-08-08,P011,cosmetics,1454.71,0,33
2025-08-08,P012,household,533.57,0,21
2025-08-09,P001,food,1307.87,0,33
2025-08-09,P002,cosmetics,512.58,0,23
2025-08-09,P003,food,761.17,0,49
2025-08-09,P004,cosmetics,995.72,0,28
2025-08-09,P005,food,1104.37,0,41
2025-08-09,P006,food,1017.81,1,30
2025-08-09,P007,household,1037.15,0,41
2025-08-09,P008,household,1164.7,0,41
2025-08-09,P009,household,624.82,0,10
2025-08-09,P010,household,492.76,0,46
2025-08-09,P011,cosmetics,1466.79,0,24
2025-08-09,P012,household,540.09,0,18
2025-08-10,P001,food,1280.09,0,22
2025-08-10,P002,cosmetics,529.12,0,23
2025-08-10,P003,food,788.47,0,55
2025-08-10,P004,cosmetics,991.57,0,20
2025-08-10,P005,food,1096.62,0,27
2025-08-10,P006,food,1043.49,1,33
2025-08-10,P007,household,1024.85,0,47
2025-08-10,P008,household,1167.6,0,39
2025-08-10,P009,household,637.98,0,13
2025-08-10,P010,household,497.15,0,25
2025-08-10,P011,cosmetics,1451.11,0,30
2025-08-10,P012,household,539.65,0,26
2025-08-11,P001,food,1309.04,0,23
2025-08-11,P002,cosmetics,512.38,0,25
2025-08-11,P003,food,755.14,0,54
2025-08-11,P004,cosmetics,990.02,0,11
2025-08-11,P005,food,1082.96,0,42
2025-08-11,P006,food,1038.77,1,25
2025-08-11,P007,household,1024.6,0,35
2025-08-11,P008,household,1175.67,0,26
2025-08-11,P009,household,633.53,0,7
2025-08-11,P010,household,506.81,0,35
2025-08-11,P011,cosmetics,1472.29,0,25
2025-08-11,P012,household,542.32,0,25
2025-08-12,P001,food,1288.57,0,22
2025-08-12,P002,cosmetics,514.86,0,17
2025-08-12,P003,food,783.95,0,70
2025-08-12,P004,cosmetics,981.55,0,15
2025-08-12,P005,food,1081.67,0,42
2025-08-12,P006,food,1033.57,1,20
2025-08-12,P007,household,1035.7,0,30
2025-08-12,P008,household,1174.92,0,36
2025-08-12,P009,household,635.87,0,17
2025-08-12,P010,household,502.38,0,25
2025-08-12,P011,cosmetics,1466.09,0,24
2025-08-12,P012,household,536.62,0,21
2025-08-13,P001,food,1305.1,0,29
2025-08-13,P002,cosmetics,511.5,0,18
2025-08-13,P003,food,776.6,0,55
2025-08-13,P004,cosmetics,997.49,0,22
2025-08-13,P005,food,1093.61,0,46
2025-08-13,P006,food,1012.32,1,32
2025-08-13,P007,household,1047.79,0,39
2025-08-13,P008,household,1175.94,0,25
2025-08-13,P009,household,626.43,0,18
2025-08-13,P010,household,505.4,0,31
2025-08-13,P011,cosmetics,1484.67,0,24
2025-08-13,P012,household,538.8,0,23
2025-08-14,P001,food,1283.5,0,25
2025-08-14,P002,cosmetics,515.46,0,14
2025-08-14,P003,food,758.42,0,57
2025-08-14,P004,cosmetics,1025.19,0,20
2025-08-14,P005,food,979.25,1,69
2025-08-14,P006,food,1310.41,0,16
2025-08-14,P007,household,1041.4,0,33
2025-08-14,P008,household,1174.84,0,33
2025-08-14,P009,household,625.94,0,13
2025-08-14,P010,household,492.96,0,29
2025-08-14,P011,cosmetics,1468.9,0,25
2025-08-14,P012,household,541.5,0,17
2025-08-15,P001,food,1028.34,1,55
2025-08-15,P002,cosmetics,517.84,0,20
2025-08-15,P003,food,780.13,0,67
2025-08-15,P004,cosmetics,992.32,0,24
2025-08-15,P005,food,985.1,1,59
2025-08-15,P006,food,1308.42,0,16
2025-08-15,P007,household,1042.11,0,35
2025-08-15,P008,household,1178.01,0,32
2025-08-15,P009,household,635.18,0,11
2025-08-15,P010,household,504.08,0,35
2025-08-15,P011,cosmetics,1462.45,0,24
2025-08-15,P012,household,533.78,0,17
2025-08-16,P001,food,1015.52,1,60
2025-08-16,P002,cosmetics,512.96,0,21
2025-08-16,P003,food,785.61,0,56
2025-08-16,P004,cosmetics,986.49,0,22
2025-08-16,P005,food,986.65,1,62
2025-08-16,P006,food,1309.01,0,26
2025-08-16,P007,household,1035.49,0,30
2025-08-16,P008,household,1176.71,0,39
2025-08-16,P009,household,627.56,0,15
2025-08-16,P010,household,496.9,0,30
2025-08-16,P011,cosmetics,1465.34,0,21
2025-08-16,P012,household,544.0,0,14
2025-08-17,P001,food,1010.64,1,67
2025-08-17,P002,cosmetics,522.67,0,20
2025-08-17,P003,food,779.5,0,64
2025-08-17,P004,cosmetics,972.72,0,30
2025-08-17,P005,food,1102.24,0,34
2025-08-17,P006,food,1339.04,0,26
2025-08-17,P007,household,1033.36,0,49
2025-08-17,P008,household,1155.56,0,43
2025-08-17,P009,household,625.37,0,17
2025-08-17,P010,household,500.67,0,34
2025-08-17,P011,cosmetics,1494.28,0,29
2025-08-17,P012,household,539.31,0,28
2025-08-18,P001,food,1031.08,1,47
2025-08-18,P002,cosmetics,514.78,0,24
2025-08-18,P003,food,781.21,0,56
2025-08-18,P004,cosmetics,979.23,0,22
2025-08-18,P005,food,1077.99,0,46
2025-08-18,P006,food,1316.13,0,14
2025-08-18,P007,household,1045.04,0,24
2025-08-18,P008,household,1177.24,0,16
2025-08-18,P009,household,623.47,0,21
2025-08-18,P010,household,498.05,0,24
2025-08-18,P011,cosmetics,1445.9,0,26
2025-08-18,P012,household,533.29,0,17
2025-08-19,P001,food,1026.25,1,38
2025-08-19,P002,cosmetics,514.94,0,15
2025-08-19,P003,food,773.47,0,69
2025-08-19,P004,cosmetics,983.41,0,25
2025-08-19,P005,food,1092.75,0,58
2025-08-19,P006,food,1317.88,0,19
2025-08-19,P007,household,1031.0,0,32
2025-08-19,P008,household,1189.22,0,31
2025-08-19,P009,household,625.99,0,9
2025-08-19,P010,household,494.07,0,28
2025-08-19,P011,cosmetics,1459.75,0,33
2025-08-19,P012,household,533.25,0,23
2025-08-20,P001,food,1017.49,1,40
2025-08-20,P002,cosmetics,508.88,0,21
2025-08-20,P003,food,762.21,0,53
2025-08-20,P004,cosmetics,980.24,0,13
2025-08-20,P005,food,1086.37,0,36
2025-08-20,P006,food,1329.57,0,23
2025-08-20,P007,household,1045.49,0,25
2025-08-20,P008,household,1167.21,0,31
2025-08-20,P009,household,634.72,0,7
